# 
# Header Description:
# 
# Version: v3.10.5 (24099-google), Manufacturer: Google, Model: Pixel 7 Pro, GNSS HW Year: 2020, Platform: 16, API Level: 36 
# 
# Raw GNSS measurements format:
#   Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# Location fix format:
#   Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation
# 
# Navigation message format:
#   Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# NMEA format (for [NMEA sentence] format see https://en.wikipedia.org/wiki/NMEA_0183):
#   NMEA,[NMEA sentence],(UTC)TimeInMs
# 
# GnssAntennaInfo format (https://developer.android.com/reference/android/location/GnssAntennaInfo):
#   GnssAntennaInfo,CarrierFrequencyMHz,PhaseCenterOffsetXOffsetMm,PhaseCenterOffsetXOffsetUncertaintyMm,PhaseCenterOffsetYOffsetMm,PhaseCenterOffsetYOffsetUncertaintyMm,PhaseCenterOffsetZOffsetMm,PhaseCenterOffsetZOffsetUncertaintyMm,PhaseCenterVariationCorrectionsArray,PhaseCenterVariationCorrectionUncertaintiesArray,PhaseCenterVariationCorrectionsDeltaPhi,PhaseCenterVariationCorrectionsDeltaTheta,SignalGainCorrectionsArray,SignalGainCorrectionUncertaintiesArray,SignalGainCorrectionsDeltaPhi,SignalGainCorrectionsDeltaTheta
# 
# GnssStatus format (https://developer.android.com/reference/android/location/GnssStatus):
#   Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# Orientation sensor format (https://developer.android.com/reference/android/hardware/SensorEvent#values):
#   OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
OrientationDeg,1769688669236,519442803280329,91.86152816548696,-16.29833741636241,-0.8350802189060623
OrientationDeg,1769688669243,519442811548161,91.8596362030869,-16.286907094786397,-0.842429982700672
OrientationDeg,1769688669252,519442819818810,91.85575665563829,-16.272623461684606,-0.8505591884734566
OrientationDeg,1769688669261,519442828076826,91.8511121270027,-16.255699960468608,-0.8597190591198255
OrientationDeg,1769688669269,519442836360719,91.84588703228764,-16.236180987368,-0.8694200088145063
OrientationDeg,1769688669277,519442844631482,91.84038873000577,-16.214747853752502,-0.8795436831857876
OrientationDeg,1769688669285,519442852903657,91.83484261639973,-16.192431918186777,-0.8894905196905888
OrientationDeg,1769688669293,519442861173584,91.82930333298282,-16.169733492027532,-0.8994069938700953
OrientationDeg,1769688669302,519442869444365,91.82431046469958,-16.14685918849716,-0.905810936547217
OrientationDeg,1769688669310,519442877715240,91.82039676630512,-16.12486597936972,-0.9083519803618733
OrientationDeg,1769688669318,519442885982877,91.81765103025879,-16.104091959009125,-0.9117790277779272
OrientationDeg,1769688669327,519442894254272,91.81577272823705,-16.08641542943713,-0.9175516048436457
OrientationDeg,1769688669335,519442902531613,91.81491212440164,-16.072143749166393,-0.9257569031926525
OrientationDeg,1769688669343,519442910789364,91.81554733199442,-16.06210166353918,-0.9351494805184778
OrientationDeg,1769688669352,519442919070900,91.81599129429048,-16.05635918199449,-0.9445607341428149
OrientationDeg,1769688669360,519442927340755,91.81579321880452,-16.054690908289718,-0.9521525961269899
OrientationDeg,1769688669368,519442935611801,91.814727709294,-16.056490663136014,-0.9581490753314379
OrientationDeg,1769688669376,519442943882887,91.81235080346289,-16.060861984204823,-0.9637415061577974
OrientationDeg,1769688669385,519442952153578,91.80925672776885,-16.06608707891988,-0.968229367329319
OrientationDeg,1769688669393,519442960426050,91.80664759550586,-16.069671220686846,-0.9708380727054406
OrientationDeg,1769688669401,519442968684635,91.80542499164449,-16.071298513256604,-0.9728489230857748
OrientationDeg,1769688669409,519442976966431,91.80594408602138,-16.070063956564123,-0.9746672475088791
OrientationDeg,1769688669418,519442985235139,91.80776774652975,-16.06688962614736,-0.9779199116576861
OrientationDeg,1769688669426,519442993508190,91.8098782749833,-16.06206580504604,-0.9828199320569355
OrientationDeg,1769688669434,519443001782349,91.81121699206062,-16.05618501217066,-0.987963171223661
OrientationDeg,1769688669443,519443010049337,91.81145604868158,-16.05101455896896,-0.9918365288132929
OrientationDeg,1769688669451,519443018316607,91.81101891657471,-16.047000115284284,-0.9949174777374975
OrientationDeg,1769688669459,519443026592079,91.8099534070642,-16.04486397362136,-0.9971973735381067
OrientationDeg,1769688669467,519443034862608,91.80875129377023,-16.0442629169744,-0.9983405764504375
OrientationDeg,1769688669476,519443043133553,91.80731695404455,-16.044995454762883,-0.9983592527489492
OrientationDeg,1769688669484,519443051404425,91.80560940675207,-16.047254539830867,-0.9992849568248976
OrientationDeg,1769688669492,519443059675614,91.80394967078377,-16.049085030528428,-1.0028810514229092
OrientationDeg,1769688669500,519443067943304,91.80321884054257,-16.050527907990595,-1.0089527694299332
OrientationDeg,1769688669509,519443076217361,91.80285684051654,-16.050936011793503,-1.0186567606932289
OrientationDeg,1769688669517,519443084488012,91.80304125562412,-16.05023250230899,-1.0288074890169256
OrientationDeg,1769688669525,519443092758894,91.80383355756783,-16.048985992785465,-1.0376979407170492
OrientationDeg,1769688669533,519443101020236,91.80567770864377,-16.047295520965886,-1.0436513043523616
OrientationDeg,1769688669542,519443109297609,91.80807510504246,-16.045466737815616,-1.0463152915720781
OrientationDeg,1769688669550,519443117572949,91.81115552035811,-16.043405728233562,-1.044977001381579
OrientationDeg,1769688669558,519443125845989,91.81524680367096,-16.040700973322238,-1.0387299396119558
OrientationDeg,1769688669567,519443134113597,91.81978204927987,-16.036797520211575,-1.0305425705095204
OrientationDeg,1769688669575,519443142384602,91.82465880434722,-16.032458642541325,-1.0223391931512178
OrientationDeg,1769688669583,519443150639862,91.82970631414389,-16.0276587271021,-1.0153509491349426
OrientationDeg,1769688669591,519443158926512,91.8355461258842,-16.023661358890347,-1.0101039764701978
OrientationDeg,1769688669600,519443167199633,91.84246510751348,-16.022167255009407,-1.0107120767497404
OrientationDeg,1769688669608,519443175464922,91.85033348543732,-16.02339498151272,-1.016022228664308
OrientationDeg,1769688669616,519443183740364,91.85903514643991,-16.028720821518036,-1.0216884041893626
OrientationDeg,1769688669625,519443192011236,91.86831054333277,-16.038890973192185,-1.0264529947439753
OrientationDeg,1769688669633,519443200281031,91.87819382706175,-16.05351953084706,-1.0310058494343177
OrientationDeg,1769688669641,519443208563084,91.89062477135121,-16.072696994489164,-1.0349443072644764
OrientationDeg,1769688669649,519443216801976,91.90443541385298,-16.095161486669333,-1.0375133121660474
OrientationDeg,1769688669657,519443225093745,91.91910666019015,-16.119801394100154,-1.0370537685009524
OrientationDeg,1769688669666,519443233367130,91.93199522715395,-16.144753782685505,-1.0321412616621266
OrientationDeg,1769688669674,519443241635652,91.94130477499272,-16.16912389764411,-1.0239359633131198
OrientationDeg,1769688669682,519443249908389,91.946618662167,-16.19088488033977,-1.014712539890958
OrientationDeg,1769688669691,519443258161622,91.94960345483423,-16.208962683525503,-1.0069250570200856
OrientationDeg,1769688669699,519443266444926,91.95155688893692,-16.222537684500903,-1.0019795731741734
OrientationDeg,1769688669707,519443274720571,91.95409771930815,-16.230769769998062,-1.001570508875913
OrientationDeg,1769688669715,519443282993418,91.95765624786571,-16.233884336259585,-1.0053973358018242
OrientationDeg,1769688669724,519443291259724,91.96092107828895,-16.231589392698464,-1.012604466036657
OrientationDeg,1769688669731,519443299531685,91.96215051233958,-16.22535855262812,-1.0211091187703807
OrientationDeg,1769688669740,519443307802670,91.95940477629324,-16.215118391514977,-1.0272410278194655
OrientationDeg,1769688669749,519443316074662,91.9521920965297,-16.202940164224845,-1.0299981830883294
OrientationDeg,1769688669757,519443324342830,91.94053296361648,-16.189278078337527,-1.0300681925273218
OrientationDeg,1769688669764,519443332615667,91.92542458517244,-16.17531887922131,-1.0284011994830156
OrientationDeg,1769688669773,519443340892695,91.90918239532613,-16.161112085747686,-1.0260352859875468
OrientationDeg,1769688669782,519443349157487,91.89511903582508,-16.14779321686616,-1.0269138190695395
OrientationDeg,1769688669790,519443357428053,91.88459371431406,-16.13628434811469,-1.0308339207663038
OrientationDeg,1769688669798,519443365699222,91.87740152511805,-16.126821121019635,-1.0405989568453065
OrientationDeg,1769688669806,519443373970400,91.87304386442759,-16.119227658209876,-1.053652835731376
OrientationDeg,1769688669815,519443382242189,91.86919846792489,-16.112762884160457,-1.0653956384619203
OrientationDeg,1769688669822,519443390511903,91.86443099588422,-16.106559364846795,-1.0755107217358861
OrientationDeg,1769688669831,519443398780234,91.85736858028241,-16.099957987013976,-1.0847245402045276
OrientationDeg,1769688669840,519443407040985,91.84801122111946,-16.09243111854862,-1.0879789119006271
OrientationDeg,1769688669848,519443415327342,91.83779325812117,-16.08319158014889,-1.0860326281522907
OrientationDeg,1769688669856,519443423595743,91.82844272914741,-16.071850051032083,-1.081474970985188
OrientationDeg,1769688669864,519443431853636,91.82174231357163,-16.0581572292935,-1.0756451910851708
OrientationDeg,1769688669873,519443440137438,91.81715925663855,-16.041899671521577,-1.0712185881727678
OrientationDeg,1769688669881,519443448409177,91.81402419980952,-16.022179207840455,-1.0691564046519528
OrientationDeg,1769688669889,519443456675991,91.80993974668581,-16.000290159097858,-1.0693490373308883
OrientationDeg,1769688669897,519443464950405,91.80366280283863,-15.976801138542184,-1.0704218039174034
OrientationDeg,1769688669906,519443473224625,91.79499529278189,-15.953054278345341,-1.0716962745278455
OrientationDeg,1769688669914,519443481479071,91.78464072600013,-15.931375257919722,-1.071929461454978
OrientationDeg,1769688669922,519443489762832,91.7751057819188,-15.912793728282702,-1.0707611789417886
OrientationDeg,1769688669931,519443498034000,91.76746963042672,-15.896944274313688,-1.066469152100376
OrientationDeg,1769688669939,519443506299849,91.76226502627912,-15.884426245112346,-1.058934386228794
OrientationDeg,1769688669946,519443514577344,91.7579551769129,-15.874636876484425,-1.0501827794678922
OrientationDeg,1769688669955,519443522851288,91.7531057426022,-15.866783866486204,-1.043422493015166
OrientationDeg,1769688669964,519443531100392,91.74793528940046,-15.859750479188383,-1.040103447965363
OrientationDeg,1769688669972,519443539388388,91.74301072300887,-15.853318148537523,-1.0397648199929186
OrientationDeg,1769688669980,519443547662558,91.73980736428814,-15.84795474249177,-1.0413802664533325
OrientationDeg,1769688669988,519443555917886,91.7389331000744,-15.843101893086477,-1.0433710531529796
OrientationDeg,1769688669997,519443564197986,91.73914483593865,-15.838665685220553,-1.0443093503902101
OrientationDeg,1769688670005,519443572473641,91.73973906239644,-15.834183373577732,-1.0425092753787943
OrientationDeg,1769688670013,519443580745949,91.7400464209091,-15.829340769456193,-1.0384680445459682
OrientationDeg,1769688670022,519443589012551,91.74081823228533,-15.823960287937515,-1.03380377239479
OrientationDeg,1769688670030,519443597271591,91.74233453428104,-15.817408428976181,-1.0289795244066453
OrientationDeg,1769688670038,519443605555660,91.74424698724863,-15.809150730269636,-1.0242524998924676
OrientationDeg,1769688670046,519443613826849,91.74597502510869,-15.799969248477847,-1.0190260177952326
OrientationDeg,1769688670055,519443622097629,91.7481538554539,-15.790869728956096,-1.0145272710097215
OrientationDeg,1769688670063,519443630368361,91.74914423288357,-15.783228454822146,-1.0123087401899367
OrientationDeg,1769688670070,519443638627474,91.74950623290954,-15.777707954425482,-1.0126877089671666
NMEA,$GPGGA,121109.24,,,,,0,00,999.9,,M,,M,,*6A,1769688670078
OrientationDeg,1769688670079,519443646908103,91.75036000655581,-15.773835237166084,-1.0140791465671453
NMEA,$PGLOR,12,STA,121109.24,-0.001,0.202,-2352,98,9999,0,P,D,L,1,C,0,S,00000000,0,2,R,00000000,TPEF,40,6105,LC,,,DR,0,*00,1769688670078
NMEA,$PGLOR,1,UNC,121109.24,201691.453,9999.0,9999.0,0.00,0.00,10588.6,10588.6,90.0*27,1769688670078
NMEA,$PGLOR,2,SAT,7,1,G29,,20,E02,,20,G28,,20,G25,,20,B26,,20,B45,,20*37,1769688670078
NMEA,$PGLOR,2,SAT,7,2,B35,,20,R18,,20,R16,,20,R09,,20,B29,,20,R19,,20*35,1769688670078
NMEA,$PGLOR,2,SAT,7,3,E08,,20,E30,,20,E07,,20,G31,,20,E36,,20,E25,,20*38,1769688670078
NMEA,$PGLOR,2,SAT,7,4,R07,,20,E11,,20,G26,,20,G11,,20,R08,,20,R17,,20*2B,1769688670078
NMEA,$PGLOR,2,SAT,7,5,G18,,20,B44,,20,E03,,20,B24,,20,B14,,20,B42,,20*3D,1769688670078
NMEA,$PGLOR,2,SAT,7,6,B36,,20,E10,,20,E34,,20,R10,,20,R15,,20,B33,,20*35,1769688670078
OrientationDeg,1769688670088,519443655166272,91.75105668585115,-15.772083293643977,-1.0163676868259226
NMEA,$PGLOR,2,SVC,GPS,0,2,1,07,025,CLIN,CLIN,028,CLIN,CLIN,029,CLIN,CLIN,031,CLIN,CLIN*6A,1769688670078
NMEA,$PGLOR,2,SAT,7,7,B30,,20,R20,,20,B21,,20,B10,,20*21,1769688670078
NMEA,$PGLOR,2,SVC,GPS,0,2,2,07,011,CLIN,CLIN,018,CLIN,CLIN,026,CLIN,CLIN*7C,1769688670078
NMEA,$PGLOR,2,SVC,GLO,0,3,2,10,052,CLIN,CLIN,063,CLIN,CLIN,064,CLIN,CLIN,065,CLIN,CLIN*69,1769688670078
NMEA,$PGLOR,2,SVC,GLO,0,3,1,10,056,CLIN,CLIN,057,CLIN,CLIN,058,CLIN,CLIN,062,CLIN,CLIN*61,1769688670078
NMEA,$PGLOR,2,SVC,GLO,0,3,3,10,059,CLIN,CLIN,061,CLIN,CLIN*60,1769688670078
NMEA,$PGLOR,2,SVC,BDS,0,4,1,13,101,CLIN,CLIN,104,CLIN,CLIN,110,CLIN,CLIN,120,CLIN,CLIN*7A,1769688670078
NMEA,$PGLOR,2,SVC,BDS,0,4,2,13,089,CLIN,CLIN,099,CLIN,CLIN,117,CLIN,CLIN,119,CLIN,CLIN*70,1769688670078
NMEA,$PGLOR,2,SVC,BDS,0,4,3,13,096,CLIN,CLIN,105,CLIN,CLIN,108,CLIN,CLIN,111,CLIN,CLIN*7D,1769688670078
NMEA,$PGLOR,2,SVC,GAL,0,3,1,10,140,CLIN,CLIN,145,CLIN,CLIN,146,CLIN,CLIN,168,CLIN,CLIN*6E,1769688670079
OrientationDeg,1769688670096,519443663455303,91.75070834620351,-15.771876680421585,-1.0191278303025482
NMEA,$PGLOR,2,SVC,BDS,0,4,4,13,085,CLIN,CLIN*68,1769688670079
NMEA,$PGLOR,2,SVC,GAL,0,3,2,10,141,CLIN,CLIN,149,CLIN,CLIN,163,CLIN,CLIN,174,CLIN,CLIN*6A,1769688670079
NMEA,$PGLOR,2,SVC,GAL,0,3,3,10,148,CLIN,CLIN,172,CLIN,CLIN*6C,1769688670079
NMEA,$PGLOR,2,SIO,TxERR,0,RxERR,0,TxCNT,135,RxCNT,1024,MLFRMPKT,0,DTMS,1007,DTIN,10,13,DTOUT,17,993,HATMD,-17*3E,1769688670079
NMEA,$PGLOR,2,HLA,121109.24,L,,Al,,A,,H,,,M,,Ac,0,Gr,0,S,,,Sx,,,T,,Tr,,Mn,,Ap,,Ta,0,,,Aa,1,Ga,1,*16,1769688670079
NMEA,$PGLOR,1,LSQ,121109.24,,,,,,,,,,,,,,,,00,,*37,1769688670079
NMEA,$PGLOR,6,PWR,mA,43.7,RFTm,1004,OscTm,1004,MeasTm,1004,UTC,121109.24,GNSSmA,42.6,CPUTm,468,COPTm,0,COPMargTm,179,Sr*00,1769688670079
NMEA,$PGLOR,3,AGC,G,28.0,R,48.1,B,49.5,E5A,0.0,AL1,21.6,AL5,0.0,LTE,,PM1,,PM5,*01,1769688670079
OrientationDeg,1769688670103,519443671709951,91.74936962912619,-15.772561406885877,-1.0200231186923487
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,1,1*4B,1769688670079
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,1,8*42,1769688670079
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,1,9*43,1769688670079
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,2,1*48,1769688670079
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,5,1*4F,1769688670079
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,5,8*46,1769688670079
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,5,9*47,1769688670079
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,4,1*4E,1769688670079
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,4,5*4A,1769688670079
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,4,3*4C,1769688670079
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,3,7*4F,1769688670079
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,3,1*49,1769688670079
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,6,1*4C,1769688670079
NMEA,$GPGSV,2,1,07,29,84,102,,28,62,304,,25,57,062,,31,30,312,*70,1769688670079
NMEA,$GPGSV,2,2,07,26,20,285,,11,18,048,,18,13,167,*49,1769688670079
NMEA,$GLGSV,3,1,10,82,51,062,,80,50,067,,73,48,327,,83,45,153,*63,1769688670079
NMEA,$GLGSV,3,2,10,71,23,271,,72,15,324,,81,14,027,,74,08,300,*63,1769688670079
NMEA,$GLGSV,3,3,10,79,07,101,,84,02,185,*6F,1769688670079
NMEA,$BDGSV,4,1,13,226,57,314,,245,56,096,,235,53,170,,229,47,063,*69,1769688670079
OrientationDeg,1769688670112,519443679993876,91.74499147786821,-15.773046350316948,-1.0198170390784849
NMEA,$BDGSV,4,2,13,244,13,200,,224,12,299,,214,11,291,,242,11,265,*63,1769688670079
NMEA,$BDGSV,4,3,13,236,10,111,,233,06,315,,230,04,037,,221,01,221,*69,1769688670079
NMEA,$BDGSV,4,4,13,210,00,053,*6F,1769688670079
NMEA,$GAGSV,3,1,10,102,70,013,,108,42,233,,130,38,280,,107,31,300,*64,1769688670079
NMEA,$GAGSV,3,2,10,136,30,112,,125,26,072,,111,23,057,,103,13,185,*64,1769688670079
NMEA,$GAGSV,3,3,10,110,10,033,,134,10,161,*69,1769688670079
NMEA,$GPGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0*35,1769688670079
NMEA,$GPGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,8*21,1769688670079
NMEA,$GPGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,9*20,1769688670079
NMEA,$QZGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0*29,1769688670079
NMEA,$QZGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,8*3D,1769688670079
NMEA,$QZGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,9*3C,1769688670079
NMEA,$BDGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0*24,1769688670079
NMEA,$BDGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,5*3D,1769688670079
NMEA,$BDGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,3*3B,1769688670079
NMEA,$GAGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0*24,1769688670079
NMEA,$GAGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,1*39,1769688670079
NMEA,$NCGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,1*32,1769688670079
OrientationDeg,1769688670121,519443688267954,91.73837985475166,-15.773418595626714,-1.0194177931771564
NMEA,$GNGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0*2B,1769688670080
NMEA,$GNGSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0*2B,1769688670080
NMEA,$GPRMC,121109.24,V,,,,,,,290126,,,N*7F,1769688670080
OrientationDeg,1769688670129,519443696535805,91.73001287301838,-15.773030982391315,-1.0195481003799156
OrientationDeg,1769688670136,519443704806527,91.7215775893934,-15.77192107665119,-1.0186277323892563
OrientationDeg,1769688670146,519443713078794,91.71310132463339,-15.771695680408579,-1.018812894548787
OrientationDeg,1769688670154,519443721348659,91.70434502211742,-15.772551161602122,-1.0199281363742032
OrientationDeg,1769688670162,519443729619534,91.69547943657477,-15.775337878783487,-1.0228374767955113
OrientationDeg,1769688670170,519443737890286,91.68765203978592,-15.779642605507888,-1.0271149894849376
OrientationDeg,1769688670179,519443746161158,91.68259769980011,-15.785663417261254,-1.0319700800460532
OrientationDeg,1769688670187,519443754430700,91.6815390204788,-15.79407821031871,-1.0382595103328713
OrientationDeg,1769688670194,519443762702844,91.68472871882119,-15.804912597889643,-1.0430896280148338
OrientationDeg,1769688670203,519443770962385,91.69159305893703,-15.818682259256388,-1.0458000391765654
OrientationDeg,1769688670211,519443779245994,91.7002059274804,-15.835132769872365,-1.0478034190374947
OrientationDeg,1769688670220,519443787515738,91.70747324875731,-15.854643205236506,-1.0492956019277309
OrientationDeg,1769688670228,519443795786826,91.71045121123541,-15.877517508766879,-1.049497305951658
OrientationDeg,1769688670237,519443804057974,91.70809479597176,-15.902901906817231,-1.053128832155989
OrientationDeg,1769688670245,519443812328725,91.6998302670761,-15.928037002962878,-1.0624542815288778
OrientationDeg,1769688670253,519443820599356,91.68837603983798,-15.950622731000818,-1.0721104614679833
OrientationDeg,1769688670261,519443828856007,91.6782058881638,-15.969024968172125,-1.0781172926778921
OrientationDeg,1769688670269,519443837141438,91.6720792084783,-15.984421922108625,-1.0806225847211117
OrientationDeg,1769688670278,519443845415748,91.67270075569274,-15.998580904258063,-1.081204538182738
NMEA,$GPGGA,121109.43,,,,,0,00,999.9,,M,,M,,*6B,1769688670284
NMEA,$PGLOR,12,STA,121109.43,-0.001,0.202,-2352,98,9999,0,P,D,L,1,C,0,S,00000000,0,2,R,00000000,TPEF,40,6292,LC,,,DR,0,*00,1769688670284
OrientationDeg,1769688670286,519443853683081,91.67825369948798,-16.01306944303495,-1.087879340549133
NMEA,$PGLOR,1,UNC,121109.43,201691.453,9999.0,9999.0,0.00,0.00,10588.6,10588.6,90.0*26,1769688670284
NMEA,$PGLOR,2,SAT,7,1,R09,19,20,G29,,20,E02,,20,G28,,20,G25,,20,B26,,20*27,1769688670284
NMEA,$PGLOR,2,SAT,7,2,B45,,20,B35,,20,R18,,20,R16,,20,B29,,20,R19,,20*2D,1769688670284
NMEA,$PGLOR,2,SAT,7,3,E08,,20,E30,,20,E07,,20,G31,,20,E36,,20,E25,,20*38,1769688670284
NMEA,$PGLOR,2,SAT,7,4,R07,,20,E11,,20,G26,,20,G11,,20,R08,,20,R17,,20*2B,1769688670284
NMEA,$PGLOR,2,SAT,7,5,G18,,20,B44,,20,E03,,20,B24,,20,B14,,20,B42,,20*3D,1769688670284
NMEA,$PGLOR,2,SAT,7,6,B36,,20,E10,,20,E34,,20,R10,,20,R15,,20,B33,,20*35,1769688670284
OrientationDeg,1769688670294,519443861953548,91.68445551125438,-16.027779962959865,-1.1026885780518958
NMEA,$PGLOR,2,SAT,7,7,B30,,20,R20,,20,B21,,20,B10,,20*21,1769688670284
NMEA,$PGLOR,2,SVC,GPS,0,2,1,07,025,CLIN,CLIN,028,CLIN,CLIN,029,CLIN,CLIN,031,CLIN,CLIN*6A,1769688670284
NMEA,$PGLOR,2,SVC,GPS,0,2,2,07,011,CLIN,CLIN,018,CLIN,CLIN,026,CLIN,CLIN*7C,1769688670284
NMEA,$PGLOR,2,SVC,GLO,0,3,1,10,056,UNKN,UNKN,057,CLIN,CLIN,058,CLIN,CLIN,062,CLIN,CLIN*61,1769688670284
NMEA,$PGLOR,2,SVC,GLO,0,3,2,10,052,CLIN,CLIN,063,CLIN,CLIN,064,CLIN,CLIN,065,CLIN,CLIN*69,1769688670284
NMEA,$PGLOR,2,SVC,GLO,0,3,3,10,059,CLIN,CLIN,061,CLIN,CLIN*60,1769688670284
NMEA,$PGLOR,2,SVC,BDS,0,4,1,13,101,CLIN,CLIN,104,CLIN,CLIN,110,CLIN,CLIN,120,CLIN,CLIN*7A,1769688670284
NMEA,$PGLOR,2,SVC,BDS,0,4,2,13,089,CLIN,CLIN,099,CLIN,CLIN,117,CLIN,CLIN,119,CLIN,CLIN*70,1769688670284
NMEA,$PGLOR,2,SVC,BDS,0,4,3,13,096,CLIN,CLIN,105,CLIN,CLIN,108,CLIN,CLIN,111,CLIN,CLIN*7D,1769688670284
NMEA,$PGLOR,2,SVC,BDS,0,4,4,13,085,CLIN,CLIN*68,1769688670284
OrientationDeg,1769688670303,519443870212093,91.68796622848777,-16.042113114933137,-1.131977603151674
NMEA,$PGLOR,2,SVC,GAL,0,3,1,10,140,CLIN,CLIN,145,CLIN,CLIN,146,CLIN,CLIN,168,CLIN,CLIN*6E,1769688670284
NMEA,$PGLOR,2,SVC,GAL,0,3,2,10,141,CLIN,CLIN,149,CLIN,CLIN,163,CLIN,CLIN,174,CLIN,CLIN*6A,1769688670285
NMEA,$PGLOR,2,SVC,GAL,0,3,3,10,148,CLIN,CLIN,172,CLIN,CLIN*6C,1769688670285
NMEA,$PGLOR,2,SIO,TxERR,0,RxERR,0,TxCNT,0,RxCNT,0,MLFRMPKT,0,DTMS,206,DTIN,11,11,DTOUT,13,194,HATMD,2*2D,1769688670285
NMEA,$PGLOR,2,HLA,121109.43,L,,Al,,A,,H,,,M,,Ac,0,Gr,0,S,,,Sx,,,T,,Tr,,Mn,,Ap,,Ta,0,,,Aa,1,Ga,1,*17,1769688670285
NMEA,$PGLOR,1,LSQ,121109.43,,,,,,,,,,,,,,,,00,,*36,1769688670285
NMEA,$PGLOR,6,PWR,mA,43.9,RFTm,1004,OscTm,1004,MeasTm,1004,UTC,121109.43,GNSSmA,42.6,CPUTm,468,COPTm,0,COPMargTm,179,Sr*00,1769688670285
NMEA,$PGLOR,3,AGC,G,28.0,R,48.1,B,49.5,E5A,0.0,AL1,21.6,AL5,0.0,LTE,,PM1,,PM5,*01,1769688670285
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,1,1*4B,1769688670285
OrientationDeg,1769688670311,519443878508673,91.6863816246003,-16.052027134513413,-1.1423726174599045
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,1,8*42,1769688670285
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,1,9*43,1769688670285
NMEA,$PSSGR,GSA,A,1,,,,,,,,,,,,,140.0,99.0,99.0,2,1*48,1769688670285
